,payload,instruction
10,0018e1cc3a11d5927cafb3f353b8e46d                                                                    ,"{u''ldmdbvc'': 1, u''subs'': 2, u''sbcs'': 1, u''strge'': 1, u''vldmiavs'': 1, u''movtmi'': 525, u''strdeq'': 1, u''sbceq'': 1, u''ldm'': 1, u''blvs'': 2, u''ldr'': 16, u''cbnz'': 1, u''ldclvc'': 1, u''cmnvc'': 1, u''muls'': 1051, u''movw'': 1, u''bhs'': 3, u''bicslo'': 1, u''movs'': 7, u''rsbsvc'': 1, u''adds'': 8, u''blx'': 1, u''stmible'': 1, u''lsls'': 7, u''ldmeq'': 1, u''bls'': 1, u''orrgt'': 1, u''strhi'': 1, u''tstlo'': 1, u''mvns'': 1, u''rsble'': 1, u''ldrblt'': 1, u''ldrsheq'': 1, u''strbmi'': 1, u''bl'': 1, u''rsbshs'': 1, u''orrseq'': 1, u''bmi'': 1, u''ldreq'': 1, u''cdpls'': 1, u''rsbs'': 1, u''ldrbhi'': 1, u''stclvs'': 1, u''rscvc'': 1, u''adr'': 2, u''ldrh'': 4, u''bx'': 1, u''eorshs'': 1, u''ldrb'': 3, u''stmlo'': 1, u''b'': 2, u''svcvs'': 2, u''stm'': 4, u''strtlo'': 2, u''cdpvs'': 2, u''eorls'': 1, u''ldrsb'': 1, u''lsrs'': 5, u''strh'': 5, u''str'': 8, u''cdpne'': 1, u''push'': 1, u''strb'': 6, u''beq'': 1, u''cmp'': 4}"
11,0018e6b7eb5a09d4d876c65d45010752                                                                    ,"{u''bvs'': 1, u''bhi'': 2, u''svclt'': 1, u''subs'': 6, u''uxtb16vc'': 1, u''movtmi'': 525, u''strdeq'': 1, u''ldrgt'': 1, u''ldm'': 1, u''svc'': 1, u''bvc'': 1, u''ldr'': 12, u''ldrhths'': 1, u''cbnz'': 1, u''muls'': 1051, u''cbz'': 3, u''strt'': 2, u''movs'': 10, u''stmiblo'': 1, u''ldrshpl'': 1, u''blx'': 2, u''ldrbtmi'': 1, u''lsls'': 2, u''blo'': 1, u''ldmeq'': 1, u''asrs'': 2, u''strbhi'': 1, u''stc2l'': 2, u''svcle'': 1, u''ble'': 1, u''ittet'': 1, u''ldcllo'': 1, u''svcvs'': 2, u''ldrtls'': 1, u''movwls'': 1, u''orrsgt'': 1, u''ldrt'': 1, u''strbmi'': 1, u''rsbshs'': 2, u''bic'': 1, u''ldrbpl'': 1, u''ldrshlt'': 1, u''ldrble'': 1, u''pop'': 1, u''stclvs'': 1, u''adr'': 2, u''teqge'': 1, u''bx'': 1, u''ldclt'': 1, u''eorlt'': 1, u''eorshs'': 1, u''orrslt'': 1, u''adds'': 1, u''b'': 4, u''bge'': 1, u''ldrsb'': 1, u''stm'': 4, u''ldcge'': 1, u''bpl'': 1, u''cdpvs'': 2, u''ldceq'': 1, u''blne'': 1, u''lsrs'': 4, u''strh'': 2, u''str'': 13, u''add'': 3, u''push'': 1, u''strb'': 5, u''beq'': 1, u''strlt'': 1, u''cmp'': 2}"
12,0018e6c13ee665c6079777bfe6f11978                                                                    ,"{u''ldc'': 3, u''sbcs'': 1, u''subs'': 3, u''stmibeq'': 1, u''stmlt'': 1, u''movtmi'': 525, u''it'': 1, u''ldm'': 3, u''bpl'': 1, u''teqls'': 1, u''ldr'': 15, u''movwvs'': 1, u''ldrblo'': 1, u''streq'': 1, u''stmlo'': 1, u''movs'': 10, u''adcs'': 1, u''bhi'': 1, u''adds'': 3, u''rfeia'': 1, u''stcne'': 1, u''lsls'': 4, u''eoreq'': 1, u''bhs'': 1, u''adr'': 1, u''asrs'': 1, u''add'': 1, u''stc2l'': 1, u''orrshi'': 2, u''cmpvc'': 1, u''svcvs'': 2, u''strb'': 9, u''rscsge'': 1, u''stclgt'': 1, u''bl'': 2, u''rsbshs'': 1, u''blhs'': 1, u''beq'': 1, u''eorhs'': 1, u''rsb'': 1, u''blhi'': 1, u''rsbs'': 1, u''ldrbtpl'': 1, u''udf'': 2, u''rfeda'': 1, u''stclvs'': 1, u''svcmi'': 1, u''strbtvc'': 1, u''bx'': 1, u''eorshs'': 1, u''strbmi'': 1, u''blpl'': 1, u''b'': 2, u''ldrlo'': 1, u''subsmi'': 1, u''cmpmi'': 1, u''ldrh'': 4, u''stm'': 1, u''b.w'': 1, u''ldrh.w'': 1, u''cdpvs'': 2, u''andeq'': 1, u''ldmeq'': 1, u''lsrs'': 4, u''strh'': 2, u''bgt'': 1, u''strtlt'': 2, u''str'': 9, u''muls'': 1051, u''push'': 2, u''cdpmi'': 1, u''strb.w'': 1, u''ittt'': 1, u''cmp'': 3}"
13,0018f853808d97d7a43829d2aa80a95f                                                                    ,"{u''andmi'': 1, u''cmpeq'': 1, u''ldr'': 137, u''smlaldmi'': 1, u''usaxmi'': 5, u''movs'': 162, u''eors'': 5, u''stclmi'': 4, u''smmlapl'': 1, u''lsls'': 8, u''add'': 46, u''subspl'': 11, u''ldrvs'': 1, u''strmi'': 1, u''stmdavs'': 1, u''mov'': 40, u''ldrbpl'': 30, u''adcs'': 16, u''mrsmi'': 1, u''orrs'': 1, u''mcrrmi'': 4, u''bpl'': 8, u''lsrs'': 3, u''cbnz'': 1, u''strbvs'': 2, u''cmp'': 20, u''ldmdbvc'': 3, u''uhsub16vc'': 1, u''subseq'': 2, u''movtmi'': 8, u''qdsubvs'': 1, u''adds'': 8, u''shasxvs'': 1, u''ldrtmi'': 1, u''asrs'': 22, u''blmi'': 4, u''strblo'': 1, u''strtvc'': 1, u''ldrb'': 23, u''muls'': 15, u''ldrh'': 32, u''stmdapl'': 1, u''teqvs'': 2, u''strbmi'': 35, u''andeq'': 64, u''subs'': 2, u''uhsub16mi'': 1, u''stmdalo'': 1, u''ldrbmi'': 15, u''usatlt'': 1, u''bx'': 16, u''ldrbtlt'': 2, u''ldmdbpl'': 4, u''cdpeq'': 1, u''ands'': 1, u''bmi'': 8, u''stmdami'': 8, u''rsbs'': 15, u''cdpmi'': 5, u''andne'': 1, u''tst'': 1, u''cmppl'': 14, u''sub.w'': 3, u''ldceq'': 2, u''submi'': 10, u''str'': 37, u''beq'': 1, u''mrrcpl'': 4, u''andpl'': 1, u''strbtlo'': 1, u''ldcvs'': 1, u''svchs'': 2, u''strbtlt'': 1, u''ldmdapl'': 7, u''usaxpl'': 7, u''ldclpl'': 4, u''eorsvs'': 1, u''stmdbmi'': 19, u''andseq'': 15, u''subsne'': 9, u''blpl'': 8, u''strpl'': 1, u''ldrsb'': 32, u''subpl'': 2, u''strh'': 28, u''strb'': 66, u''ldrbeq'': 1, u''mrc'': 1}"
14,0018fdcf9bc78ecdb3b254232c9bd892                                                                    ,"{u''bvs'': 2, u''movwmi'': 1, u''strbgt'': 2, u''ldrbvs'': 1, u''subs'': 3, u''mcr2'': 1, u''movtmi'': 525, u''pop'': 1, u''ldr'': 17, u''cbnz'': 2, u''ldrtmi'': 1, u''streq'': 1, u''stcmi'': 1, u''bhs'': 2, u''ldceq'': 1, u''strne'': 1, u''adds'': 2, u''orrsvs'': 2, u''strbne'': 2, u''lsls'': 4, u''ldmeq'': 2, u''bls'': 1, u''movs'': 7, u''asrs'': 4, u''add'': 5, u''strlo'': 1, u''ble'': 1, u''ldrhhi'': 1, u''blge'': 2, u''strtgt'': 1, u''ldcllo'': 1, u''svcvs'': 3, u''blo.w'': 1, u''cdpne'': 1, u''bl'': 1, u''rsbshs'': 1, u''bmi'': 1, u''mov'': 1, u''blpl'': 1, u''ldrb'': 2, u''rsbsle'': 1, u''udf'': 1, u''stclvs'': 1, u''muls'': 1051, u''ldrh'': 2, u''bx'': 1, u''usat'': 1, u''eorshs'': 1, u''strbmi'': 1, u''ldrsh'': 1, u''strtle'': 1, u''bge'': 2, u''ldrsb'': 1, u''stm'': 3, u''blls'': 1, u''andsvc'': 1, u''strtlo'': 1, u''cdpvs'': 2, u''andeq'': 1, u''orrs'': 1, u''strtls'': 2, u''strh'': 2, u''lsrs'': 7, u''str'': 9, u''strb'': 6, u''beq'': 2, u''cmp'': 3}"
15,0019017c179aad18a09888a4857f4fb5                                                                    ,"{u''bvs'': 1, u''strbtpl'': 1, u''adcne'': 1, u''subs'': 3, u''movtmi'': 525, u''strdeq'': 1, u''ldrblt'': 1, u''ldm'': 1, u''orrslt'': 1, u''ldr'': 13, u''pop'': 1, u''cbnz'': 1, u''cbz'': 1, u''biceq'': 1, u''streq'': 1, u''stc2'': 2, u''adcs'': 1, u''ldrshtle'': 1, u''bicvs'': 1, u''adds'': 1, u''blt'': 1, u''lsls'': 5, u''blo'': 3, u''sadd8vs'': 1, u''uxth'': 1, u''asrs'': 2, u''add'': 4, u''strlo'': 1, u''rsceq'': 1, u''ldrpl'': 1, u''movs'': 10, u''mvns'': 1, u''svcvs'': 2, u''rev16'': 1, u''rsbshs'': 1, u''bmi'': 3, u''mrchs'': 1, u''ldrbpl'': 1, u''ldchi'': 1, u''movwle'': 1, u''rscsgt'': 1, u''strths'': 2, u''ldrbne'': 1, u''stclvs'': 1, u''muls'': 1051, u''ldrh'': 2, u''bx'': 1, u''ldclt'': 1, u''eorshs'': 1, u''strbmi'': 1, u''b'': 6, u''bge'': 1, u''sub.w'': 1, u''rscshi'': 1, u''stm'': 2, u''rsbsvs'': 1, u''b.w'': 3, u''cdpvs'': 2, u''ldceq'': 1, u''ldrsb'': 2, u''ldmeq'': 1, u''strh'': 4, u''lsrs'': 4, u''str'': 9, u''blle'': 1, u''push'': 2, u''strb'': 6, u''ldclhi'': 1, u''beq'': 2, u''ldclls'': 1, u''cmp'': 2}"
16,00192b20c181e93dd7fd4c59544a8ed9                                                                    ,"{u''subs'': 135, u''cmnvs'': 1, u''strbtlo'': 11, u''stmdalo'': 12, u''teqlo'': 44, u''strvs'': 2, u''stmdblo'': 10, u''ldmdbvs'': 2, u''smladxlo'': 5, u''ldrtlo'': 66, u''movs'': 106, u''rsbvs'': 1, u''adds'': 855, u''ldmdblo'': 15, u''strlo'': 12, u''rsbshs'': 43, u''strblo'': 10, u''stmdavs'': 86, u''svcvs'': 2, u''andlo'': 35, u''qaddlo'': 1, u''strbtvs'': 1, u''rsblo'': 20, u''shasxlo'': 6, u''ldmdalo'': 32, u''adcs'': 20, u''stclvs'': 2, u''movwlo'': 5, u''adr'': 1, u''eorvs'': 1, u''rsbhs'': 3, u''eorslo'': 84, u''svchs'': 2, u''stmdbvs'': 42, u''ldrlo'': 20, u''strbvc'': 86, u''ldr'': 371, u''andge'': 1, u''andeq'': 8, u''blne'': 2, u''lsrs'': 432, u''ldmdapl'': 50, u''str'': 231, u''strb'': 177, u''beq'': 216, u''cmp'': 3}"
17,001933d22f441811dc9f1fef010d85b8                                                                    ,"{u''bhi'': 1, u''movwmi'': 1, u''rsbne'': 1, u''svcls'': 1, u''subs'': 4, u''ldmdbvc'': 1, u''movtmi'': 525, u''strdeq'': 1, u''ldm'': 1, u''bpl'': 1, u''bvc'': 1, u''ldr'': 15, u''svcle'': 1, u''ldrshvs'': 1, u''muls'': 1051, u''movs'': 8, u''eors'': 1, u''mcrvc'': 1, u''andsne'': 1, u''adds'': 2, u''sub'': 1, u''orrsvs'': 1, u''blt'': 2, u''lsls'': 3, u''lsrs'': 7, u''ldmeq'': 2, u''asrs'': 5, u''add'': 2, u''stc2l'': 2, u''bvc.w'': 1, u''ldrmi'': 1, u''sbcsne'': 1, u''svcvs'': 3, u''orrsgt'': 1, u''strlo'': 1, u''blls'': 1, u''rsbshs'': 1, u''sxtab16gt'': 1, u''mov'': 1, u''ldmdalt'': 1, u''ldrb'': 7, u''rsbsle'': 1, u''ldrge'': 1, u''stclvs'': 1, u''adr'': 3, u''ldrh'': 3, u''bx'': 1, u''ldrbvc'': 1, u''eorshs'': 1, u''strbmi'': 1, u''b'': 1, u''bge'': 1, u''stm'': 2, u''bichi'': 1, u''cmp'': 3, u''svc'': 2, u''cdpvs'': 2, u''orrs'': 2, u''strtls'': 2, u''strh'': 1, u''strblt'': 1, u''str'': 7, u''blle'': 1, u''strb'': 5, u''beq'': 2, u''revsh'': 1, u''ldcgt'': 1}"
18,00193911b2e9fb5757b206ef37599367                                                                    ,"{u''bhi'': 1, u''cdp2'': 1, u''ldmvs'': 1, u''movtmi'': 525, u''stclhs'': 1, u''svchs'': 1, u''ldr'': 19, u''eorvs'': 1, u''muls'': 1051, u''bhs'': 1, u''ldrbmi'': 1, u''stc2'': 1, u''subs'': 2, u''ldmdane'': 1, u''adds'': 1, u''blx'': 1, u''cmple'': 1, u''lsls'': 8, u''add'': 1, u''ldmeq'': 1, u''movs'': 11, u''asrs'': 2, u''eors.w'': 1, u''stc2l'': 1, u''qadd8gt'': 1, u''rscmi'': 1, u''strmi'': 1, u''adcle'': 1, u''rsbsne'': 1, u''ldrblt'': 1, u''strbmi'': 2, u''bl'': 1, u''rsbshs'': 1, u''bmi'': 3, u''mov'': 1, u''ldrbt'': 1, u''stcvs'': 1, u''movwhi'': 1, u''orrsge'': 2, u''adcs'': 1, u''stclvs'': 1, u''adr'': 2, u''ldrh'': 5, u''strteq'': 1, u''bx'': 1, u''eorshs'': 1, u''cdpne'': 1, u''blpl'': 1, u''b'': 3, u''strtle'': 2, u''adcs.w'': 1, u''cmn'': 1, u''svcvs'': 3, u''stm'': 1, u''vpmax.u8'': 1, u''cdphi'': 1, u''b.w'': 1, u''cdpvs'': 3, u''andeq'': 1, u''strlt'': 1, u''lsrs'': 6, u''strh'': 3, u''adcseq'': 1, u''str'': 6, u''push'': 2, u''strb'': 2, u''beq'': 1, u''ldrbeq'': 1, u''cmneq'': 1, u''blo'': 2, u''cmp'': 5}"
19,0019447b39fdac62960f2d8cd48dddc8                                                                    ,"{u''andmi'': 3, u''blge'': 1, u''svcne'': 1, u''ldrdeq'': 1, u''ldr'': 15, u''cbnz'': 2, u''orrsls'': 1, u''blgt'': 1, u''movs'': 112, u''adr'': 6, u''lsls'': 11, u''add'': 4, u''cdp2'': 1, u''bne'': 1, u''strdeq'': 2, u''add.w'': 18, u''vpmax.s8'': 1, u''adcs'': 1051, u''mrsmi'': 5, u''smlatbmi'': 1, u''ldm'': 4, u''stmdbvs'': 1, u''orrhi'': 1, u''ldm.w'': 1, u''lsrs'': 17, u''strbvs'': 1, u''stm'': 4, u''rsbseq'': 1, u''stmdb'': 1, u''svclt'': 1, u''svcls'': 1, u''svcle'': 1, u''uxtahlt'': 3, u''subsne'': 1, u''blx'': 1, u''svcge'': 1, u''mullo'': 1, u''vqrshrun.s64'': 1, u''asrs'': 15, u''svcgt'': 1, u''adcshi'': 1, u''mrc2'': 3, u''rsblo'': 1, u''ldrb'': 6, u''svcvc'': 1, u''strbtvc'': 1, u''ldrh'': 4, u''mulspl'': 1, u''blls'': 1, u''bllt'': 1, u''ldrne'': 1, u''mulvc'': 1, u''andspl'': 1, u''stcvs'': 1, u''ittt'': 1, u''subs'': 3, u''andvs'': 1, u''pop'': 1, u''bicgt'': 1, u''andsle'': 2, u''eoreq'': 3, u''ldrbtlt'': 3, u''strhmi'': 1, u''ands'': 3, u''ldrheq'': 1, u''stmdaeq'': 1, u''muleq'': 4, u''tsteq'': 1, u''ldmdaeq'': 1, u''b'': 53, u''rscshi'': 1, u''pop.w'': 1, u''andge'': 1, u''ldrshtmi'': 1, u''andsvc'': 2, u''rsbeq'': 1, u''str'': 10, u''ldrls'': 1, u''beq'': 5, u''push.w'': 5, u''strbgt'': 1, u''and.w'': 2, u''strge'': 1, u''svchi'': 1, u''stmdane'': 1, u''svchs'': 1, u''cbz'': 2, u''blvc'': 1, u''andeq'': 55, u''eorseq'': 2, u''strhi'': 1, u''blhi'': 1, u''andhs'': 5, u''andseq'': 2, u''adds'': 4, u''mulge'': 1, u''andsmi'': 2, u''cmp'': 8, u''svc'': 1, u''strh'': 6, u''adcsmi'': 5, u''push'': 1, u''strb'': 8, u''andne'': 6}"
20,001947c256a35dc6ee6e8d8a0fb9a659                                                                    ,"{u''svcls'': 1, u''subs'': 4, u''vstreq'': 1, u''movtmi'': 525, u''strdeq'': 1, u''ldm'': 1, u''bvc'': 1, u''ldr'': 17, u''muls'': 1051, u''svclo'': 1, u''movw'': 1, u''movs'': 8, u''ldmibge'': 1, u''eors'': 1, u''stmib'': 1, u''strblt'': 1, u''adds'': 3, u''blx'': 1, u''stclt'': 1, u''lsls'': 6, u''ldmeq'': 1, u''bls'': 1, u''asrs'': 2, u''strble'': 1, u''strne'': 1, u''svceq'': 1, u''strdmi'': 2, u''svchi'': 1, u''cmpvc'': 1, u''svcvs'': 2, u''ldrhi'': 1, u''ldrsheq'': 1, u''rsbsvc'': 1, u''rsbshs'': 1, u''orrseq'': 1, u''bmi'': 3, u''mov'': 1, u''stmdaeq'': 1, u''ldrb'': 2, u''ldrbgt'': 1, u''pop'': 2, u''stclvs'': 1, u''adr'': 1, u''ldrh'': 2, u''bicspl'': 1, u''bx'': 1, u''rsb'': 1, u''eorlt'': 1, u''eorshs'': 1, u''strbmi'': 1, u''ldrsh'': 2, u''b'': 5, u''bge'': 1, u''stm'': 1, u''b.w'': 1, u''bpl'': 1, u''strtlo'': 2, u''cdpvs'': 3, u''stmdbhs'': 1, u''mcrpl'': 1, u''lsrs'': 7, u''strh'': 2, u''str'': 7, u''add'': 2, u''strb'': 7, u''beq'': 1, u''cmp'': 4}"
21,00194fc13a182d7397ca584570949f54                                                                    ,"{u''bvs'': 6, u''ldc'': 2, u''ldcpl'': 1, u''movtgt'': 1, u''eorvc'': 1, u''ldrtls'': 1, u''svcne'': 2, u''ldrbls'': 1, u''ldm'': 11, u''bvc'': 3, u''ldr'': 79, u''rsbslo'': 1, u''ldmibpl'': 1, u''stmibgt'': 1, u''ldmdb'': 2, u''eorvs'': 1, u''svcmi'': 3, u''blgt'': 1, u''movs'': 17, u''stclvs'': 1, u''mcrrle'': 1, u''stmib'': 1, u''stmibhs'': 1, u''adr'': 12, u''addsvc'': 1, u''rscge'': 1, u''lsls'': 22, u''strble'': 1, u''vldrge'': 1, u''ble.w'': 1, u''rsbeq'': 1, u''cdp2'': 2, u''ldmdblt'': 1, u''adc'': 1, u''ldcne'': 1, u''sbfx'': 1, u''mcrhi'': 1, u''movseq'': 1, u''stmvc'': 2, u''ldrhne'': 1, u''ldmibne'': 3, u''ldclne'': 2, u''stmdavs'': 1, u''tstvs'': 1, u''eorhs'': 1, u''mov'': 2, u''vsub.f32'': 1, u''fldmiax'': 1, u''ble'': 5, u''ldchs'': 1, u''mrseq'': 1, u''strtle'': 1, u''orrs'': 2, u''vldrvc'': 2, u''eorslo'': 2, u''cdpne'': 1, u''stmdbvs'': 1, u''tsteq'': 1, u''vstrpl'': 1, u''strbvc'': 1, u''rsbsvs'': 1, u''bpl'': 4, u''stcmi'': 1, u''mrcvs'': 1, u''blne'': 1, u''ldrbge'': 1, u''strne'': 2, u''stmhs'': 2, u''mrcls'': 1, u''strbvs'': 4, u''cdp'': 1, u''subvs'': 1, u''rsbsvc'': 1, u''cmneq'': 1, u''movtne'': 3, u''stmls'': 1, u''uhsub16vc'': 1, u''svclt'': 1, u''bleq'': 1, u''ldrgt'': 2, u''qadd8ne'': 1, u''ldmdbvs'': 2, u''svcle'': 1, u''strbpl'': 1, u''usatle'': 1, u''stclhi'': 1, u''svclo'': 1, u''stceq'': 1, u''stmlo'': 1, u''adcs'': 250, u''stchi'': 1, u''ldrsh.w'': 1, u''mcrvc'': 1, u''strbls'': 1, u''blx'': 5, u''blt'': 2, u''stclvc'': 1, u''lsrs'': 27, u''bls'': 6, u''bics'': 1, u''asrs'': 21, u''blo'': 5, u''blmi'': 3, u''svcgt'': 1, u''strblo'': 3, u''strhteq'': 1, u''stmgt'': 1, u''strpl'': 4, u''strtvc'': 1, u''svcvs'': 4, u''blpl'': 1, u''rev16'': 1, u''bl'': 5, u''rsblo'': 1, u''ldrbvs'': 2, u''ldrb'': 27, u''svcvc'': 1, u''ldrge'': 1, u''ldrd'': 1, u''movtls'': 1, u''strbtvc'': 1, u''ldrh'': 21, u''sbcsls'': 1, u''ldmdale'': 2, u''usat'': 1, u''blls'': 3, u''eorslt'': 1, u''strbtlo'': 1, u''bge'': 6, u''bllt'': 2, u''cmpmi'': 1, u''strlt'': 2, u''strls'': 1, u''cmpvs'': 1, u''rsbsle'': 2, u''bgt'': 3, u''cdppl'': 2, u''ldcleq'': 1, u''strle'': 1, u''cdpvc'': 1, u''rors'': 1, u''bllo'': 3, u''ldcgt'': 1, u''stmdbeq'': 1, u''bhi'': 6, u''orns'': 1, u''subs'': 29, u''cdplt'': 1, u''stmdblt'': 1, u''stmdbls'': 1, u''cdpls'': 1, u''pop'': 2, u''stmdblo'': 1, u''stmibge'': 1, u''ldclvc'': 1, u''mrc2'': 1, u''stc2'': 3, u''bx'': 1, u''str.w'': 1, u''vstr'': 1, u''bge.w'': 1, u''rsb.w'': 1, u''and.w'': 1, u''umaalhs'': 1, u''msr'': 1, u''bkpt'': 3, u''ldmdbpl'': 1, u''svceq'': 1, u''ldrbtle'': 1, u''ldrblt'': 1, u''stcl'': 2, u''ldclo'': 1, u''qaddlo'': 1, u''addmi'': 1, u''ldrhmi'': 1, u''bmi'': 4, u''ldreq'': 1, u''stmdami'': 1, u''ldcle'': 1, u''rsbs'': 1, u''ldrble'': 1, u''udf'': 2, u''stmmi'': 1, u''eorls'': 1, u''ldcls'': 1, u''bics.w'': 1, u''subshi'': 1, u''b'': 18, u''ldrlo'': 1, u''vstmiapl'': 1, u''sub.w'': 1, u''stm'': 14, u''cbnz'': 8, u''ldmeq'': 1, u''ldclt'': 1, u''bne'': 3, u''str'': 44, u''ldrls'': 1, u''strtpl'': 1, u''eorshi'': 1, u''beq'': 4, u''addge'': 1, u''vnmulvs.f64'': 1, u''ldrbtne'': 1, u''sbcgt'': 1, u''stmpl'': 1, u''bhi.w'': 1, u''b.w'': 3, u''svchi'': 3, u''ubfxmi'': 1, u''it'': 1, u''blvs'': 1, u''svchs'': 1, u''rscslo'': 1, u''strbge'': 1, u''stmdapl'': 1, u''rscls'': 1, u''cbz'': 6, u''bhs'': 5, u''ldrtne'': 1, u''stmdavc'': 1, u''add.w'': 1, u''movwgt'': 1, u''sbcs.w'': 1, u''strbhs'': 1, u''eorseq'': 1, u''strtmi'': 2, u''ldmda'': 1, u''orrshs'': 1, u''cmnlt'': 2, u''ldmibmi'': 1, u''strbhi'': 2, u''strh'': 13, u''adcslo'': 1, u''ldclpl'': 2, u''mrclt'': 2, u''mrcne'': 1, u''cmnle'': 1, u''ldrbteq'': 1, u''ldrsb.w'': 1, u''ldrsbvc'': 1, u''push'': 6, u''strhs'': 1, u''blhs'': 1, u''rfedb'': 1, u''strb'': 38, u''adds'': 38, u''bicls'': 1, u''rsb'': 1, u''sub'': 1, u''ldclhs'': 2, u''ldrsh'': 5, u''cmnge'': 1, u''movls'': 1, u''ldrsb'': 8, u''ldrbeq'': 1, u''ldcge'': 1, u''cmp'': 23, u''mrcle'': 1, u''svc'': 6, u''orrsgt'': 1, u''vqshl.u16'': 1, u''ldmdavc'': 2, u''sbcne'': 1, u''ldmiblo'': 1, u''adcsmi'': 1, u''subs.w'': 1, u''add'': 21, u''blle'': 1, u''cdpmi'': 2, u''muls'': 1, u''ldrbvc'': 2, u''cmp.w'': 1, u''ldmible'': 2, u''strd'': 2}"
22,001954ae1c38f036969808ac495b2cb8                                                                    ,"{u''bhi'': 2, u''stmpl'': 1, u''subs'': 3, u''movtmi'': 525, u''ldrsble'': 1, u''ldm'': 1, u''bvc'': 1, u''ldr'': 15, u''cbnz'': 2, u''cdp'': 1, u''strbths'': 1, u''cbz'': 1, u''movs'': 9, u''movwpl'': 1, u''stcle'': 1, u''orrsvc'': 2, u''adr'': 2, u''svcge'': 1, u''stclmi'': 1, u''blt'': 1, u''lsls'': 2, u''eoreq'': 1, u''stmdalt'': 1, u''asrs'': 1, u''add'': 4, u''ldmdavs'': 1, u''blo'': 1, u''smlalbtlt'': 1, u''ldclge'': 1, u''cdpne'': 1, u''stmvc'': 1, u''eorshs'': 1, u''svcvs'': 2, u''ldrhvs'': 1, u''ldcl'': 2, u''bl'': 1, u''rsbshs'': 1, u''smlabtgt'': 1, u''smlalttvs'': 1, u''ldchi'': 2, u''ldrb'': 4, u''strtge'': 2, u''b'': 2, u''adcs'': 1, u''stclvs'': 1, u''ldc2l'': 2, u''muls'': 1051, u''ldrh'': 7, u''bx'': 1, u''mcr'': 1, u''ldmdahi'': 2, u''rsbs'': 1, u''strbmi'': 1, u''adds'': 2, u''sxtb'': 2, u''ldmibhs'': 1, u''bllt'': 1, u''stm'': 1, u''b.w'': 1, u''stmibvc'': 1, u''cdpvs'': 2, u''andeq'': 1, u''ldmeq'': 1, u''lsrs'': 5, u''strh'': 2, u''bgt'': 2, u''bne'': 1, u''str'': 6, u''mrcls'': 1, u''push'': 1, u''strb'': 4, u''beq'': 1, u''cmp'': 3}"
23,0019745828521f747107ed09a14b68ab                                                                    ,"{u''bvs'': 1, u''subs'': 3, u''svchs'': 21, u''ldr'': 12, u''svcmi'': 4, u''cdpvs'': 1, u''movs'': 16, u''mcrrvs'': 1, u''ldceq'': 1, u''mrchs'': 3, u''adds'': 4, u''lsls'': 1, u''eormi'': 1, u''asrs'': 1, u''ands'': 1, u''svcvs'': 1, u''andlo'': 1, u''mov'': 1, u''mcrrmi'': 1, u''adcs'': 9, u''stcleq'': 1, u''strbtvc'': 1, u''strbvs'': 2, u''eorslo'': 1, u''strpl'': 1, u''cmpmi'': 1, u''subpl'': 1, u''andeq'': 7, u''subeq'': 1, u''lsrs'': 9, u''strh'': 2, u''str'': 7, u''strb'': 7, u''beq'': 3, u''cmp'': 50}"
